precision	recall	f1	filter_by_graph	filter_by_cys_pair	prob_threshold	node_num_threshold	repeat
0.19999755653565626	0.8980196390366998	0.3271382893685052	False	False	0.1	0	0
0.4413725809074646	0.7444182346810028	0.5541716012578103	True	False	0.1	0	0
0.4413725809074646	0.7444182346810028	0.5541716012578103	True	True	0.1	0	0
0.19999755653565626	0.8980196390366998	0.3271382893685052	False	False	0.1	1	0
0.43489250163821885	0.7645509901804817	0.5544196037870952	True	False	0.1	1	0
0.4347336482217148	0.7624115420483845	0.5537272401290888	True	True	0.1	1	0
0.19999755653565626	0.8980196390366998	0.3271382893685052	False	False	0.1	2	0
0.4271445002724136	0.7741510779527128	0.5505295804318567	True	False	0.1	2	0
0.42709344660194176	0.7722310603982665	0.5500009767723535	True	True	0.1	2	0
0.19999755653565626	0.8980196390366998	0.3271382893685052	False	False	0.1	3	0
0.4196270506314174	0.7801854188381151	0.545730127971451	True	False	0.1	3	0
0.4197881531451565	0.7783202589280817	0.5454091144982413	True	True	0.1	3	0
0.19999755653565626	0.8980196390366998	0.3271382893685052	False	False	0.1	4	0
0.39554529403775635	0.7988370179384497	0.5291039895356442	True	False	0.1	4	0
0.39608848640244404	0.796587854517527	0.5290945527418474	True	True	0.1	4	0
0.19999755653565626	0.8980196390366998	0.3271382893685052	False	False	0.1	5	0
0.3668545436566795	0.8140874430851939	0.5057855183108673	True	False	0.1	5	0
0.3674635916298027	0.8111251302869055	0.505789590709289	True	True	0.1	5	0
0.26849717398357326	0.8625816007460639	0.40952182519012403	False	False	0.2	0	0
0.5194351959565165	0.7103516375006858	0.6000741461606192	True	False	0.2	0	0
0.5194351959565165	0.7103516375006858	0.6000741461606192	True	True	0.2	0	0
0.26849717398357326	0.8625816007460639	0.40952182519012403	False	False	0.2	1	0
0.5062066379148696	0.7404684842832848	0.6013275716131331	True	False	0.2	1	0
0.5062652869238006	0.738054747929124	0.6005713775555754	True	True	0.2	1	0
0.26849717398357326	0.8625816007460639	0.40952182519012403	False	False	0.2	2	0
0.4934356840519406	0.7546217565417741	0.5966989828008763	True	False	0.2	2	0
0.4936635944700461	0.7522080201876131	0.5961091185740681	True	True	0.2	2	0
0.26849717398357326	0.8625816007460639	0.40952182519012403	False	False	0.2	3	0
0.4819594782126006	0.762082396181908	0.5904830722801947	True	False	0.2	3	0
0.4825484185592866	0.7599429480498108	0.5902805888744488	True	True	0.2	3	0
0.26849717398357326	0.8625816007460639	0.40952182519012403	False	False	0.2	4	0
0.4505036470996874	0.7826540128366888	0.5718465669966732	True	False	0.2	4	0
0.45144906834269755	0.7801854188381151	0.5719456285691306	True	True	0.2	4	0
0.26849717398357326	0.8625816007460639	0.40952182519012403	False	False	0.2	5	0
0.41471982635517224	0.796587854517527	0.5454613752042523	True	False	0.2	5	0
0.4157513370521594	0.7931866805639366	0.5455505876582338	True	True	0.2	5	0
0.32085403234330406	0.8326293268967031	0.4632099368266854	False	False	0.3	0	0
0.5681014286370527	0.6784244884524658	0.6183809190459523	True	False	0.3	0	0
0.5681014286370527	0.6784244884524658	0.6183809190459523	True	True	0.3	0	0
0.32085403234330406	0.8326293268967031	0.4632099368266854	False	False	0.3	1	0
0.5485892098734284	0.7156728290087223	0.6210902166150916	True	False	0.3	1	0
0.5487181653081049	0.7127105162104339	0.6200544074834152	True	True	0.3	1	0
0.32085403234330406	0.8326293268967031	0.4632099368266854	False	False	0.3	2	0
0.5328866020501775	0.7328981293543255	0.6170900692840646	True	False	0.3	2	0
0.5331676620305423	0.7297163859783861	0.6161471119551624	True	True	0.3	2	0
0.32085403234330406	0.8326293268967031	0.4632099368266854	False	False	0.3	3	0
0.5199108241082411	0.7420044983268419	0.6114137190643011	True	False	0.3	3	0
0.5206675423008577	0.7393713313950299	0.6110393290264083	True	True	0.3	3	0
0.32085403234330406	0.8326293268967031	0.4632099368266854	False	False	0.3	4	0
0.4872650623572809	0.7608755280048275	0.5940806099284706	True	False	0.3	4	0
0.4884945742462267	0.75813264578419	0.5941530524505589	True	True	0.3	4	0
0.32085403234330406	0.8326293268967031	0.4632099368266854	False	False	0.3	5	0
0.4498598369011213	0.7746996543968402	0.5691944942665403	True	False	0.3	5	0
0.45098793944059534	0.7712984804432498	0.5691731606112743	True	True	0.3	5	0
0.3662475314351424	0.8037193482911844	0.5031941200714384	False	False	0.4	0	0
0.6039553232913208	0.6466619123374843	0.6245794367764326	True	False	0.4	0	0
0.6039553232913208	0.6466619123374843	0.6245794367764326	True	True	0.4	0	0
0.3662475314351424	0.8037193482911844	0.5031941200714384	False	False	0.4	1	0
0.5798800184586986	0.6893411596906028	0.6298904734454497	True	False	0.4	1	0
0.5800705140100204	0.6859399857370124	0.6285786100289054	True	True	0.4	1	0
0.3662475314351424	0.8037193482911844	0.5031941200714384	False	False	0.4	2	0
0.5621652223141576	0.7081573317241757	0.6267721887745193	True	False	0.4	2	0
0.5627273125629902	0.7044818695485215	0.6256760048721072	True	True	0.4	2	0
0.3662475314351424	0.8037193482911844	0.5031941200714384	False	False	0.4	3	0
0.548921917521457	0.7192385758955511	0.6226433015149356	True	False	0.4	3	0
0.5499894670318095	0.7161116901640243	0.6221523210370794	True	True	0.4	3	0
0.3662475314351424	0.8037193482911844	0.5031941200714384	False	False	0.4	4	0
0.5171101199630883	0.7377804597070602	0.6080430408933699	True	False	0.4	4	0
0.5184253309592011	0.7347084316199463	0.6079023216757824	True	True	0.4	4	0
0.3662475314351424	0.8037193482911844	0.5031941200714384	False	False	0.4	5	0
0.4816610455311973	0.7520983048987876	0.5872400573961837	True	False	0.4	5	0
0.4829087048832272	0.7486422733007845	0.5871066273742175	True	True	0.4	5	0
0.4076874242511687	0.7750288002633167	0.5343115935177657	False	False	0.5	0	0
0.641636664952283	0.6159416314663448	0.628526645768025	True	False	0.5	0	0
0.641636664952283	0.6159416314663448	0.628526645768025	True	True	0.5	0	0
0.4076874242511687	0.7750288002633167	0.5343115935177657	False	False	0.5	1	0
0.6105684061345346	0.6617477645509902	0.6351287316379718	True	False	0.5	1	0
0.6109894586749504	0.6581820176641615	0.6337083399355623	True	True	0.5	1	0
0.4076874242511687	0.7750288002633167	0.5343115935177657	False	False	0.5	2	0
0.590809731990116	0.6820450929837073	0.6331576401089808	True	False	0.5	2	0
0.5916483306227878	0.6785342037412914	0.6321195860482944	True	True	0.5	2	0
0.4076874242511687	0.7750288002633167	0.5343115935177657	False	False	0.5	3	0
0.5763036634882979	0.6929617642218443	0.6292716947295008	True	False	0.5	3	0
0.5776349024110218	0.6899994514235559	0.6288371162883711	True	True	0.5	3	0
0.4076874242511687	0.7750288002633167	0.5343115935177657	False	False	0.5	4	0
0.5462865779419791	0.7138076690986889	0.6189117199391172	True	False	0.5	4	0
0.5477911646586345	0.7108453563004005	0.6187565657530322	True	True	0.5	4	0
0.4076874242511687	0.7750288002633167	0.5343115935177657	False	False	0.5	5	0
0.5101993687937804	0.7271929343353997	0.5996697654429893	True	False	0.5	5	0
0.5116711903838698	0.7239014756706347	0.5995592812194735	True	True	0.5	5	0
0.45203099946552644	0.7423336441933184	0.5619017959098931	False	False	0.6	0	0
0.6783700666324961	0.5808327390421856	0.6258238023465437	True	False	0.6	0	0
0.6783700666324961	0.5808327390421856	0.6258238023465437	True	True	0.6	0	0
0.45203099946552644	0.7423336441933184	0.5619017959098931	False	False	0.6	1	0
0.6423141419787591	0.6303691919468978	0.6362856114510369	True	False	0.6	1	0
0.6429858140058545	0.6265840144824181	0.6346789653543744	True	True	0.6	1	0
0.45203099946552644	0.7423336441933184	0.5619017959098931	False	False	0.6	2	0
0.6221152336595321	0.6521476767787591	0.6367775456639349	True	False	0.6	2	0
0.6233848425715943	0.6484173569586922	0.6356547458994353	True	True	0.6	2	0
0.45203099946552644	0.7423336441933184	0.5619017959098931	False	False	0.6	3	0
0.6071733561058924	0.6630643480168962	0.6338892385147892	True	False	0.6	3	0
0.6085394850002529	0.6598826046409567	0.6331719128329297	True	True	0.6	3	0
0.45203099946552644	0.7423336441933184	0.5619017959098931	False	False	0.6	4	0
0.5799116484538479	0.6841296834713917	0.6277243670408215	True	False	0.6	4	0
0.5811665495432186	0.6805090789401503	0.6269267701015819	True	True	0.6	4	0
0.45203099946552644	0.7423336441933184	0.5619017959098931	False	False	0.6	5	0
0.5453764180130629	0.6962532228866093	0.6116479120985038	True	False	0.6	5	0
0.5468722924969676	0.6925229030665423	0.6111393508096725	True	True	0.6	5	0
0.5047240968638349	0.6974600910636898	0.5856422303599808	False	False	0.7	0	0
0.7182287822878228	0.5338745954248725	0.6124799395827433	True	False	0.7	0	0
0.7182287822878228	0.5338745954248725	0.6124799395827433	True	True	0.7	0	0
0.5047240968638349	0.6974600910636898	0.5856422303599808	False	False	0.7	1	0
0.678319030792529	0.5897196774370509	0.6309240836928134	True	False	0.7	1	0
0.6792091836734694	0.584233912995776	0.6281518181013891	True	True	0.7	1	0
0.5047240968638349	0.6974600910636898	0.5856422303599808	False	False	0.7	2	0
0.6565988952873428	0.6129793186680564	0.634039776434874	True	False	0.7	2	0
0.6582225913621262	0.6086455647594492	0.632464015961237	True	True	0.7	2	0
0.5047240968638349	0.6974600910636898	0.5856422303599808	False	False	0.7	3	0
0.6426153672571364	0.6248834275056229	0.6336253650396328	True	False	0.7	3	0
0.6443686006825938	0.6214273959076198	0.6326901058393141	True	True	0.7	3	0
0.5047240968638349	0.6974600910636898	0.5856422303599808	False	False	0.7	4	0
0.6194274244665118	0.6433155960283066	0.6311455558246549	True	False	0.7	4	0
0.6214674202836729	0.6393658456305886	0.6302895925154801	True	True	0.7	4	0
0.5047240968638349	0.6974600910636898	0.5856422303599808	False	False	0.7	5	0
0.5895239501796878	0.6569202918426683	0.6214000311348659	True	False	0.7	5	0
0.5918022185743421	0.6526413955784739	0.6207346342481477	True	True	0.7	5	0
0.5717498875393612	0.6275165944374349	0.5983366460926876	False	False	0.8	0	0
0.7677854797519154	0.4617916506665204	0.5767135957250026	True	False	0.8	0	0
0.7677854797519154	0.4617916506665204	0.5767135957250026	True	True	0.8	0	0
0.5717498875393612	0.6275165944374349	0.5983366460926876	False	False	0.8	1	0
0.7251253228011545	0.523725931208514	0.6081860168816691	True	False	0.8	1	0
0.7264311063107545	0.5165395797904438	0.6037639062550095	True	True	0.8	1	0
0.5717498875393612	0.6275165944374349	0.5983366460926876	False	False	0.8	2	0
0.7055959353609484	0.5485215864830764	0.6172222222222221	True	False	0.8	2	0
0.7079551140018583	0.543364967908278	0.6148355058969585	True	True	0.8	2	0
0.5717498875393612	0.6275165944374349	0.5983366460926876	False	False	0.8	3	0
0.6932026944274342	0.5588896812770859	0.6188422523233919	True	False	0.8	3	0
0.6956581572971857	0.5546107850128915	0.6171784384347719	True	True	0.8	3	0
0.5717498875393612	0.6275165944374349	0.5983366460926876	False	False	0.8	4	0
0.6718500031995904	0.5759504086894509	0.6202150283553876	True	False	0.8	4	0
0.6746683921061145	0.572000658291733	0.6191069944187151	True	True	0.8	4	0
0.5717498875393612	0.6275165944374349	0.5983366460926876	False	False	0.8	5	0
0.6450581921244648	0.5868122222831752	0.6145581983224176	True	False	0.8	5	0
0.6481583287520616	0.5820944648636788	0.6133526011560694	True	True	0.8	5	0
0.6917362334380026	0.4954742443359482	0.5773828549510963	False	False	0.9	0	0
0.8449775533108866	0.3304075922979867	0.4750561974997042	True	False	0.9	0	0
0.8449775533108866	0.3304075922979867	0.4750561974997042	True	True	0.9	0	0
0.6917362334380026	0.4954742443359482	0.5773828549510963	False	False	0.9	1	0
0.8043965903992822	0.39343902572823525	0.5284214404125991	True	False	0.9	1	0
0.8073884758364313	0.381260628668605	0.5179416477251556	True	True	0.9	1	0
0.6917362334380026	0.4954742443359482	0.5773828549510963	False	False	0.9	2	0
0.7897040433513964	0.4157112293598113	0.5446900269541779	True	False	0.9	2	0
0.7931180968564147	0.4096768884744089	0.5402785313799964	True	True	0.9	2	0
0.6917362334380026	0.4954742443359482	0.5773828549510963	False	False	0.9	3	0
0.7805860437015406	0.4252564594876296	0.5505681818181818	True	False	0.9	3	0
0.7844182470527934	0.4197706950463547	0.5468839336763865	True	True	0.9	3	0
0.6917362334380026	0.4954742443359482	0.5773828549510963	False	False	0.9	4	0
0.7621606334841629	0.443524055077075	0.5607379408398931	True	False	0.9	4	0
0.7667050691244239	0.43809314828021284	0.557584220631873	True	True	0.9	4	0
0.6917362334380026	0.4954742443359482	0.5773828549510963	False	False	0.9	5	0
0.7437083148065807	0.45877448022381917	0.5674832055370834	True	False	0.9	5	0
0.7482993197278912	0.45257556640517854	0.5640254324194982	True	True	0.9	5	0
0.20431038811065924	0.8929178781063141	0.3325331726202029	False	False	0.1	0	1
0.4526976838409076	0.7355312962861374	0.5604531109578449	True	False	0.1	0	1
0.4526976838409076	0.7355312962861374	0.5604531109578449	True	True	0.1	0	1
0.20431038811065924	0.8929178781063141	0.3325331726202029	False	False	0.1	1	1
0.44503157623405076	0.757693784628888	0.5607226225515072	True	False	0.1	1	1
0.4449864323556015	0.7556640517856164	0.560130120971841	True	True	0.1	1	1
0.20431038811065924	0.8929178781063141	0.3325331726202029	False	False	0.1	2	1
0.43652103509482143	0.7689944593779143	0.5569107306026777	True	False	0.1	2	1
