precision	recall	f1	filter_by_graph	filter_by_cys_pair	prob_threshold	node_num_threshold	repeat
0.1879392322857474	0.8890229853530089	0.31028441780985844	False	False	0.1	0	0
0.45714980206958816	0.7222008886938395	0.5598911263742105	True	False	0.1	0	0
0.45714980206958816	0.7222008886938395	0.5598911263742105	True	True	0.1	0	0
0.1879392322857474	0.8890229853530089	0.31028441780985844	False	False	0.1	1	0
0.447287955331029	0.7382741785067749	0.557071010203448	True	False	0.1	1	0
0.44784497160040093	0.7353118657084865	0.5566560767457797	True	True	0.1	1	0
0.1879392322857474	0.8890229853530089	0.31028441780985844	False	False	0.1	2	0
0.4375820866835378	0.7493554226781503	0.552521943129879	True	False	0.1	2	0
0.4388575116992093	0.7459542487245597	0.5526069817531596	True	True	0.1	2	0
0.1879392322857474	0.8890229853530089	0.31028441780985844	False	False	0.1	3	0
0.42797728048666933	0.7564320588073948	0.5466619092927371	True	False	0.1	3	0
0.42940238296275446	0.7532503154314554	0.5469864159662192	True	True	0.1	3	0
0.1879392322857474	0.8890229853530089	0.31028441780985844	False	False	0.1	4	0
0.39207582520526807	0.7806242799934171	0.5219815490710342	True	False	0.1	4	0
0.3949467343410118	0.7768939601733501	0.5236748201970898	True	True	0.1	4	0
0.1879392322857474	0.8890229853530089	0.31028441780985844	False	False	0.1	5	0
0.35363947239863214	0.7942289758077788	0.48937788368909396	True	False	0.1	5	0
0.3567112431896979	0.7901695101212354	0.491528604821785	True	True	0.1	5	0
0.25586080586080584	0.8429974216907126	0.3925711147159882	False	False	0.2	0	0
0.5694405789034234	0.6734324428109058	0.6170859828587227	True	False	0.2	0	0
0.5694405789034234	0.6734324428109058	0.6170859828587227	True	True	0.2	0	0
0.25586080586080584	0.8429974216907126	0.3925711147159882	False	False	0.2	1	0
0.5399442049201116	0.7007515497284547	0.6099267075703678	True	False	0.2	1	0
0.5426667805586401	0.6970212299083878	0.6102346132603319	True	True	0.2	1	0
0.25586080586080584	0.8429974216907126	0.3925711147159882	False	False	0.2	2	0
0.5146237911785517	0.7181414230072961	0.5995832092884786	True	False	0.2	2	0
0.5188626575211357	0.7137528114542762	0.6009005888465535	True	True	0.2	2	0
0.25586080586080584	0.8429974216907126	0.3925711147159882	False	False	0.2	3	0
0.4937748541271788	0.7288386636677822	0.5887096774193549	True	False	0.2	3	0
0.49824693685202637	0.7249986285588896	0.5906064262412298	True	True	0.2	3	0
0.25586080586080584	0.8429974216907126	0.3925711147159882	False	False	0.2	4	0
0.43985298817513585	0.7550057600526633	0.5558674448191603	True	False	0.2	4	0
0.4457584050039093	0.7506171484996434	0.5593459376596832	True	True	0.2	4	0
0.25586080586080584	0.8429974216907126	0.3925711147159882	False	False	0.2	5	0
0.3894406836089224	0.7700367546217566	0.5172737825438064	True	False	0.2	5	0
0.39554862489367737	0.7653189972022602	0.5215424587375466	True	True	0.2	5	0
0.3086805264481516	0.8079982445553788	0.4467055879899917	False	False	0.3	0	0
0.6332990081838382	0.6410115749629711	0.6371319520174482	True	False	0.3	0	0
0.6332990081838382	0.6410115749629711	0.6371319520174482	True	True	0.3	0	0
0.3086805264481516	0.8079982445553788	0.4467055879899917	False	False	0.3	1	0
0.5863022845423761	0.6743650227659225	0.6272578834574957	True	False	0.3	1	0
0.5909552599758162	0.6702506994349663	0.6281102200287888	True	True	0.3	1	0
0.3086805264481516	0.8079982445553788	0.4467055879899917	False	False	0.3	2	0
0.5509323806204253	0.6936749135992101	0.6141181612879726	True	False	0.3	2	0
0.5574738150186401	0.6890668714685392	0.6163244277618312	True	True	0.3	2	0
0.3086805264481516	0.8079982445553788	0.4467055879899917	False	False	0.3	3	0
0.5253926167652457	0.706566460036206	0.6026576829496538	True	False	0.3	3	0
0.5320925595114453	0.7026167096384881	0.605579196217494	True	True	0.3	3	0
0.3086805264481516	0.8079982445553788	0.4467055879899917	False	False	0.3	4	0
0.46902561579816576	0.7322398376213726	0.5717957505140507	True	False	0.3	4	0
0.4766251033094973	0.7276317954907017	0.5759694298493204	True	True	0.3	4	0
0.3086805264481516	0.8079982445553788	0.4467055879899917	False	False	0.3	5	0
0.4172956455309397	0.7491359921004992	0.5360128743572634	True	False	0.3	5	0
0.42486608401466025	0.7440342311701136	0.540875737757218	True	True	0.3	5	0
0.357624422392243	0.7769488178177629	0.48979803568958363	False	False	0.4	0	0
0.682447823677892	0.6080969883153218	0.6431306567649108	True	False	0.4	0	0
0.682447823677892	0.6080969883153218	0.6431306567649108	True	True	0.4	0	0
0.357624422392243	0.7769488178177629	0.48979803568958363	False	False	0.4	1	0
0.6200513869225526	0.648691645180756	0.6340482573726541	True	False	0.4	1	0
0.626005861977085	0.6444127489165615	0.6350759582635022	True	True	0.4	1	0
0.357624422392243	0.7769488178177629	0.48979803568958363	False	False	0.4	2	0
0.5794158026795436	0.671402709967634	0.6220268347225046	True	False	0.4	2	0
0.5873737129598299	0.6665752372593121	0.6244732243807175	True	True	0.4	2	0
0.357624422392243	0.7769488178177629	0.48979803568958363	False	False	0.4	3	0
0.5520243988684582	0.6851171210708212	0.611411646635498	True	False	0.4	3	0
0.5601191550821448	0.6807833671622141	0.6145846230035904	True	True	0.4	3	0
0.357624422392243	0.7769488178177629	0.48979803568958363	False	False	0.4	4	0
0.49636627906976744	0.7118876515442427	0.5849052351655286	True	False	0.4	4	0
0.5054518355820521	0.7069504635470953	0.5894568324757004	True	True	0.4	4	0
0.357624422392243	0.7769488178177629	0.48979803568958363	False	False	0.4	5	0
0.4478970072795902	0.7290580942454331	0.5548944698440534	True	False	0.4	5	0
